nohup: ignoring input

=================================================================
  LLM-DTM Evaluation Pipeline
  data_root : /home/sox45ben/Downloads/LLM Evaluation for DTM/prolific
    [Int] topic=02 year=2018 intruder=neural ... detected=block correct=False
    [Int] topic=02 year=2019 intruder=translation ... detected=year correct=False
    [Int] topic=03 year=1987 intruder=failure ... detected=failure correct=True
    [Int] topic=03 year=1988 intruder=storage ... detected=storage correct=True
    [Int] topic=03 year=1989 intruder=source ... detected=source correct=True
    [Int] topic=03 year=1990 intruder=group ... detected=group correct=True
    [Int] topic=03 year=1991 intruder=space ... detected=visual correct=False
    [Int] topic=03 year=1992 intruder=paper ... detected=paper correct=True
    [Int] topic=03 year=1993 intruder=block ... detected=control correct=False
    [Int] topic=03 year=1994 intruder=artificial ... detected=artificial correct=True
    [Int] topic=03 year=1995 intruder=mixture ... detected=mixture correct=True
    [Int] topic=03 year=1996 intruder=input ... detected=year correct=False
    [Int] topic=03 year=1997 intruder=editors ... detected=editors correct=True
    [Int] topic=03 year=1998 intruder=direction ... detected=state correct=False
    [Int] topic=03 year=1999 intruder=neural ... detected=states correct=False
    [Int] topic=03 year=2000 intruder=state ... detected=filter correct=False
    [Int] topic=03 year=2001 intruder=theorem ... detected=theorem correct=True
    [Int] topic=03 year=2002 intruder=convergence ... detected=year correct=False
    [Int] topic=03 year=2003 intruder=clustering ... detected=time correct=False
    [Int] topic=03 year=2004 intruder=layer ... detected=year correct=False
    [Int] topic=03 year=2005 intruder=problems ... detected=systems correct=False
    [Int] topic=03 year=2006 intruder=empirical ... detected=time correct=False
    [Int] topic=03 year=2007 intruder=features ... detected=time correct=False
    [Int] topic=03 year=2008 intruder=factors ... detected=memory correct=False
    [Int] topic=03 year=2009 intruder=gaussian ... detected=time correct=False
    [Int] topic=03 year=2010 intruder=recognition ... detected=time correct=False
    [Int] topic=03 year=2011 intruder=similarity ... detected=year correct=False
    [Int] topic=03 year=2012 intruder=natural ... detected=natural correct=True
    [Int] topic=03 year=2013 intruder=random ... detected=year correct=False
    [Int] topic=03 year=2014 intruder=action ... detected=year correct=False
    [Int] topic=03 year=2015 intruder=algorithm ... detected=year correct=False
    [Int] topic=03 year=2016 intruder=means ... detected=compression correct=False
    [Int] topic=03 year=2017 intruder=function ... detected=function correct=True
    [Int] topic=03 year=2018 intruder=linear ... detected=linear correct=True
    [Int] topic=03 year=2019 intruder=local ... detected=local correct=True
    [Int] topic=04 year=1987 intruder=single ... detected=single correct=True
    [Int] topic=04 year=1988 intruder=output ... detected=complex correct=False
    [Int] topic=04 year=1989 intruder=column ... detected=column correct=True
    [Int] topic=04 year=1990 intruder=activity ... detected=activity correct=True
    [Int] topic=04 year=1991 intruder=trees ... detected=year: correct=False
    [Int] topic=04 year=1992 intruder=performance ... detected=year: correct=False
    [Int] topic=04 year=1993 intruder=output ... detected=diego correct=False
    [Int] topic=04 year=1994 intruder=speech ... detected=song correct=False
    [Int] topic=04 year=1995 intruder=data ... detected=song correct=False
    [Int] topic=04 year=1996 intruder=nodes ... detected=year: correct=False
    [Int] topic=04 year=1997 intruder=number ... detected=year: correct=False
    [Int] topic=04 year=1998 intruder=analog ... detected=analog correct=True
    [Int] topic=04 year=1999 intruder=learns ... detected=year correct=False
    [Int] topic=04 year=2000 intruder=discrimination ... detected=subjects correct=False
    [Int] topic=04 year=2001 intruder=exact ... detected=year: correct=False
    [Int] topic=04 year=2002 intruder=density ... detected=year correct=False
    [Int] topic=04 year=2003 intruder=distribution ... detected=year correct=False
    [Int] topic=04 year=2004 intruder=statistical ... detected=year correct=False
    [Int] topic=04 year=2005 intruder=constraints ... detected=year correct=False
    [Int] topic=04 year=2006 intruder=dynamics ... detected=group correct=False
    [Int] topic=04 year=2007 intruder=samples ... detected=year correct=False
    [Int] topic=04 year=2008 intruder=term ... detected=year correct=False
    [Int] topic=04 year=2009 intruder=recovery ... detected=recovery correct=True
    [Int] topic=04 year=2010 intruder=document ... detected=document correct=True
    [Int] topic=04 year=2011 intruder=clustering ... detected=year correct=False
    [Int] topic=04 year=2012 intruder=analysis ... detected=year correct=False
    [Int] topic=04 year=2013 intruder=target ... detected=year correct=False
    [Int] topic=04 year=2014 intruder=principal ... detected=principal correct=True
    [Int] topic=04 year=2015 intruder=neural ... detected=year correct=False
    [Int] topic=04 year=2016 intruder=labeled ... detected=year correct=False
    [Int] topic=04 year=2017 intruder=cluster ... detected=year correct=False
    [Int] topic=04 year=2018 intruder=sparsity ... detected=year correct=False
    [Int] topic=04 year=2019 intruder=case ... detected=year correct=False
    [Int] topic=05 year=1987 intruder=space ... detected=space correct=True
    [Int] topic=05 year=1988 intruder=systems ... detected=human correct=False
    [Int] topic=05 year=1989 intruder=space ... detected=space correct=True
    [Int] topic=05 year=1990 intruder=order ... detected=order correct=True
    [Int] topic=05 year=1991 intruder=time ... detected=year: correct=False
    [Int] topic=05 year=1992 intruder=theory ... detected=human correct=False
    [Int] topic=05 year=1993 intruder=potential ... detected=human correct=False
    [Int] topic=05 year=1994 intruder=coding ... detected=coding correct=True
    [Int] topic=05 year=1995 intruder=objects ... detected=objects correct=True
    [Int] topic=05 year=1996 intruder=best ... detected=year correct=False
    [Int] topic=05 year=1997 intruder=networks ... detected=year correct=False
    [Int] topic=05 year=1998 intruder=systems ... detected=year correct=False
    [Int] topic=05 year=1999 intruder=error ... detected=year correct=False
    [Int] topic=05 year=2000 intruder=gaussian ... detected=year correct=False
    [Int] topic=05 year=2001 intruder=training ... detected=noise correct=False
    [Int] topic=05 year=2002 intruder=small ... detected=year: correct=False
    [Int] topic=05 year=2003 intruder=analysis ... detected=speech correct=False
    [Int] topic=05 year=2004 intruder=agent ... detected=year correct=False
    [Int] topic=05 year=2005 intruder=learning ... detected=learning correct=True
    [Int] topic=05 year=2006 intruder=nodes ... detected=year correct=False
    [Int] topic=05 year=2007 intruder=predict ... detected=predict correct=True
    [Int] topic=05 year=2008 intruder=labels ... detected=labels correct=True
    [Int] topic=05 year=2009 intruder=process ... detected=year correct=False
    [Int] topic=05 year=2010 intruder=pairs ... detected=year correct=False
    [Int] topic=05 year=2011 intruder=ﬁrst ... detected=year: correct=False
    [Int] topic=05 year=2012 intruder=data ... detected=natural correct=False
    [Int] topic=05 year=2013 intruder=number ... detected=year correct=False
    [Int] topic=05 year=2014 intruder=positive ... detected=positive correct=True
    [Int] topic=05 year=2015 intruder=variable ... detected=figure correct=False
    [Int] topic=05 year=2016 intruder=constraint ... detected=right correct=False
    [Int] topic=05 year=2017 intruder=quantization ... detected=figure correct=False
    [Int] topic=05 year=2018 intruder=layer ... detected=year correct=False
    [Int] topic=05 year=2019 intruder=sequence ... detected=pages correct=False
    [Int] topic=06 year=1987 intruder=units ... detected=year correct=False
    [Int] topic=06 year=1988 intruder=decision ... detected=year correct=False
    [Int] topic=06 year=1989 intruder=number ... detected=year correct=False
    [Int] topic=06 year=1990 intruder=graph ... detected=graph correct=True
    [Int] topic=06 year=1991 intruder=visual ... detected=visual correct=True
    [Int] topic=06 year=1992 intruder=connectivity ... detected=year correct=False
    [Int] topic=06 year=1993 intruder=complex ... detected=year: correct=False
    [Int] topic=06 year=1994 intruder=gaussian ... detected=ensemble correct=False
    [Int] topic=06 year=1995 intruder=order ... detected=order correct=True
    [Int] topic=06 year=1996 intruder=implementation ... detected=examples correct=False
    [Int] topic=06 year=1997 intruder=different ... detected=year correct=False
    [Int] topic=06 year=1998 intruder=examples ... detected=year correct=False
    [Int] topic=06 year=1999 intruder=paper ... detected=paper correct=True
    [Int] topic=06 year=2000 intruder=numbers ... detected=year correct=False
    [Int] topic=06 year=2001 intruder=model ... detected=year: correct=False
    [Int] topic=06 year=2002 intruder=different ... detected=year correct=False
    [Int] topic=06 year=2003 intruder=different ... detected=year correct=False
    [Int] topic=06 year=2004 intruder=attention ... detected=year correct=False
    [Int] topic=06 year=2005 intruder=density ... detected=year correct=False
    [Int] topic=06 year=2006 intruder=spike ... detected=spike correct=True
    [Int] topic=06 year=2007 intruder=block ... detected=block correct=True
    [Int] topic=06 year=2008 intruder=generative ... detected=generative correct=True
    [Int] topic=06 year=2009 intruder=variables ... detected=variables correct=True
    [Int] topic=06 year=2010 intruder=regression ... detected=active correct=False
    [Int] topic=06 year=2011 intruder=approach ... detected=year correct=False
    [Int] topic=06 year=2012 intruder=pairs ... detected=active correct=False
    [Int] topic=06 year=2013 intruder=features ... detected=year correct=False
    [Int] topic=06 year=2014 intruder=theorem ... detected=year: correct=False
    [Int] topic=06 year=2015 intruder=words ... detected=year correct=False
    [Int] topic=06 year=2016 intruder=variables ... detected=year correct=False
    [Int] topic=06 year=2017 intruder=parameters ... detected=output correct=False
    [Int] topic=06 year=2018 intruder=gradient ... detected=year correct=False
    [Int] topic=06 year=2019 intruder=predicted ... detected=year correct=False
    [Int] topic=07 year=1987 intruder=node ... detected=year: correct=False
    [Int] topic=07 year=1988 intruder=error ... detected=space correct=False
    [Int] topic=07 year=1989 intruder=cortex ... detected=space correct=False
    [Int] topic=07 year=1990 intruder=coupling ... detected=space correct=False
    [Int] topic=07 year=1991 intruder=functions ... detected=year correct=False
    [Int] topic=07 year=1992 intruder=temporal ... detected=space correct=False
    [Int] topic=07 year=1993 intruder=information ... detected=year correct=False
    [Int] topic=07 year=1994 intruder=state ... detected=hand correct=False
    [Int] topic=07 year=1995 intruder=performance ... detected=year: correct=False
    [Int] topic=07 year=1996 intruder=distance ... detected=year correct=False
    [Int] topic=07 year=1997 intruder=scale ... detected=scale correct=True
    [Int] topic=07 year=1998 intruder=result ... detected=year: correct=False
    [Int] topic=07 year=1999 intruder=target ... detected=light correct=False
    [Int] topic=07 year=2000 intruder=time ... detected=time correct=True
    [Int] topic=07 year=2001 intruder=random ... detected=random correct=True
    [Int] topic=07 year=2002 intruder=estimates ... detected=hand correct=False
    [Int] topic=07 year=2003 intruder=image ... detected=task correct=False
    [Int] topic=07 year=2004 intruder=length ... detected=year: correct=False
    [Int] topic=07 year=2005 intruder=information ... detected=information correct=True
    [Int] topic=07 year=2006 intruder=groups ... detected=year: correct=False
    [Int] topic=07 year=2007 intruder=problem ... detected=human correct=False
    [Int] topic=07 year=2008 intruder=label ... detected=year correct=False
    [Int] topic=07 year=2009 intruder=category ... detected='human' correct=False
    [Int] topic=07 year=2010 intruder=density ... detected=year: correct=False
    [Int] topic=07 year=2011 intruder=local ... detected=local correct=True
    [Int] topic=07 year=2012 intruder=corpus ... detected=corpus correct=True
    [Int] topic=07 year=2013 intruder=probabilistic ... detected=year correct=False
    [Int] topic=07 year=2014 intruder=process ... detected=year. correct=False
    [Int] topic=07 year=2015 intruder=gaussian ... detected=gaussian correct=True
    [Int] topic=07 year=2016 intruder=learn ... detected=year correct=False
    [Int] topic=07 year=2017 intruder=transition ... detected=observation correct=False
    [Int] topic=07 year=2018 intruder=shape ... detected=human correct=False
    [Int] topic=07 year=2019 intruder=effects ... detected=year correct=False
    [Int] topic=08 year=1987 intruder=propagation ... detected=propagation correct=True
    [Int] topic=08 year=1988 intruder=boltzmann ... detected=year: correct=False
    [Int] topic=08 year=1989 intruder=layer ... detected=year correct=False
    [Int] topic=08 year=1990 intruder=processing ... detected=processing correct=True
    [Int] topic=08 year=1991 intruder=measure ... detected=time correct=False
    [Int] topic=08 year=1992 intruder=computation ... detected=computation correct=True
    [Int] topic=08 year=1993 intruder=subjects ... detected=fixed correct=False
    [Int] topic=08 year=1994 intruder=model ... detected=model correct=True
    [Int] topic=08 year=1995 intruder=nodes ... detected=time correct=False
    [Int] topic=08 year=1996 intruder=cell ... detected=time correct=False
    [Int] topic=08 year=1997 intruder=high ... detected=high correct=True
    [Int] topic=08 year=1998 intruder=curve ... detected=curve correct=True
    [Int] topic=08 year=1999 intruder=consistent ... detected=year: correct=False
    [Int] topic=08 year=2000 intruder=visual ... detected=memory correct=False
    [Int] topic=08 year=2001 intruder=game ... detected=memory correct=False
    [Int] topic=08 year=2002 intruder=derivative ... detected=year: correct=False
    [Int] topic=08 year=2003 intruder=density ... detected=term correct=False
    [Int] topic=08 year=2004 intruder=segmentation ... detected=rule correct=False
    [Int] topic=08 year=2005 intruder=online ... detected=time correct=False
    [Int] topic=08 year=2006 intruder=measure ... detected=line correct=False
    [Int] topic=08 year=2007 intruder=node ... detected=year correct=False
    [Int] topic=08 year=2008 intruder=terms ... detected=change correct=False
    [Int] topic=08 year=2009 intruder=multi ... detected='year' correct=False
    [Int] topic=08 year=2010 intruder=label ... detected=label correct=True
    [Int] topic=08 year=2011 intruder=class ... detected=class correct=True
    [Int] topic=08 year=2012 intruder=information ... detected=year correct=False
    [Int] topic=08 year=2013 intruder=structure ... detected=time correct=False
    [Int] topic=08 year=2014 intruder=models ... detected=models correct=True
    [Int] topic=08 year=2015 intruder=output ... detected=year correct=False
    [Int] topic=08 year=2016 intruder=class ... detected=year. correct=False
    [Int] topic=08 year=2017 intruder=machine ... detected=year correct=False
    [Int] topic=08 year=2018 intruder=cost ... detected=problem correct=False
    [Int] topic=08 year=2019 intruder=mean ... detected=year correct=False
    [Int] topic=09 year=1987 intruder=potentials ... detected=potentials correct=True
    [Int] topic=09 year=1988 intruder=analog ... detected=year: correct=False
    [Int] topic=09 year=1989 intruder=data ... detected=year correct=False
    [Int] topic=09 year=1990 intruder=complexity ... detected=segmentation correct=False
    [Int] topic=09 year=1991 intruder=function ... detected=function correct=True
    [Int] topic=09 year=1992 intruder=filter ... detected=filter correct=True
    [Int] topic=09 year=1993 intruder=weights ... detected=year correct=False
    [Int] topic=09 year=1994 intruder=values ... detected=year: correct=False
    [Int] topic=09 year=1995 intruder=neural ... detected=year: correct=False
    [Int] topic=09 year=1996 intruder=ensemble ... detected=year: correct=False
    [Int] topic=09 year=1997 intruder=channel ... detected=year: correct=False
    [Int] topic=09 year=1998 intruder=covariance ... detected=year: correct=False
    [Int] topic=09 year=1999 intruder=signal ... detected=signal correct=True
    [Int] topic=09 year=2000 intruder=error ... detected=perceptron correct=False
    [Int] topic=09 year=2001 intruder=structure ... detected=year: correct=False
    [Int] topic=09 year=2002 intruder=problem ... detected=fish. correct=False
    [Int] topic=09 year=2003 intruder=spike ... detected=year correct=False
    [Int] topic=09 year=2004 intruder=subjects ... detected=subjects correct=True
    [Int] topic=09 year=2005 intruder=vision ... detected=year: correct=False
    [Int] topic=09 year=2006 intruder=edge ... detected=year correct=False
    [Int] topic=09 year=2007 intruder=loss ... detected=year: correct=False
    [Int] topic=09 year=2008 intruder=method ... detected=year correct=False
    [Int] topic=09 year=2009 intruder=points ... detected=points correct=True
    [Int] topic=09 year=2010 intruder=variance ... detected=year correct=False
    [Int] topic=09 year=2011 intruder=level ... detected=year: correct=False
    [Int] topic=09 year=2012 intruder=agents ... detected=year correct=False
    [Int] topic=09 year=2013 intruder=structure ... detected=search correct=False
    [Int] topic=09 year=2014 intruder=subspace ... detected=year correct=False
    [Int] topic=09 year=2015 intruder=regret ... detected=regret correct=True
    [Int] topic=09 year=2016 intruder=algorithms ... detected=year: correct=False
    [Int] topic=09 year=2017 intruder=bound ... detected=year correct=False
    [Int] topic=09 year=2018 intruder=sparsity ... detected=year correct=False
    [Int] topic=09 year=2019 intruder=explanation ... detected=explanation correct=True
    [Int] topic=10 year=1987 intruder=connectivity ... detected=dimensional correct=False
    [Int] topic=10 year=1988 intruder=number ... detected=dimensional correct=False
    [Int] topic=10 year=1989 intruder=block ... detected=miller correct=False
    [Int] topic=10 year=1990 intruder=coupling ... detected=friedman correct=False
    [Int] topic=10 year=1991 intruder=stochastic ... detected=friedman correct=False
    [Int] topic=10 year=1992 intruder=learn ... detected=learn correct=True
    [Int] topic=10 year=1993 intruder=structure ... detected=dimensional correct=False
    [Int] topic=10 year=1994 intruder=field ... detected=dimensional correct=False
    [Int] topic=10 year=1995 intruder=optimal ... detected=year correct=False
    [Int] topic=10 year=1996 intruder=loss ... detected=year: correct=False
    [Int] topic=10 year=1997 intruder=hypothesis ... detected=manifold correct=False
    [Int] topic=10 year=1998 intruder=unit ... detected=year: correct=False
    [Int] topic=10 year=1999 intruder=second ... detected=year: correct=False
    [Int] topic=10 year=2000 intruder=sample ... detected=sample correct=True
    [Int] topic=10 year=2001 intruder=output ... detected=output correct=True
    [Int] topic=10 year=2002 intruder=evidence ... detected=year correct=False
    [Int] topic=10 year=2003 intruder=components ... detected=year: correct=False
    [Int] topic=10 year=2004 intruder=measure ... detected=year: correct=False
    [Int] topic=10 year=2005 intruder=variables ... detected=year correct=False
    [Int] topic=10 year=2006 intruder=probability ... detected=year: correct=False
    [Int] topic=10 year=2007 intruder=problem ... detected=year correct=False
    [Int] topic=10 year=2008 intruder=temporal ... detected=year correct=False
    [Int] topic=10 year=2009 intruder=sets ... detected=year correct=False
    [Int] topic=10 year=2010 intruder=learning ... detected=year correct=False
    [Int] topic=10 year=2011 intruder=level ... detected=year correct=False
    [Int] topic=10 year=2012 intruder=latent ... detected=year correct=False
    [Int] topic=10 year=2013 intruder=images ... detected=year correct=False
    [Int] topic=10 year=2014 intruder=methods ... detected=year correct=False
    [Int] topic=10 year=2015 intruder=bounds ... detected=year: correct=False
    [Int] topic=10 year=2016 intruder=distribution ... detected=year correct=False
    [Int] topic=10 year=2017 intruder=smooth ... detected=year correct=False
    [Int] topic=10 year=2018 intruder=word ... detected=word correct=True
    [Int] topic=10 year=2019 intruder=deep ... detected=year correct=False
    [Int] topic=11 year=1987 intruder=tensor ... detected=tensor correct=True
    [Int] topic=11 year=1988 intruder=best ... detected='best' correct=False
    [Int] topic=11 year=1989 intruder=dimensions ... detected=year: correct=False
    [Int] topic=11 year=1990 intruder=storage ... detected=year: correct=False
    [Int] topic=11 year=1991 intruder=expert ... detected=expert correct=True
    [Int] topic=11 year=1992 intruder=error ... detected=year: correct=False
    [Int] topic=11 year=1993 intruder=selection ... detected=defined correct=False
    [Int] topic=11 year=1994 intruder=machine ... detected=machine correct=True
    [Int] topic=11 year=1995 intruder=algorithms ... detected=year correct=False
    [Int] topic=11 year=1996 intruder=sequence ... detected=year: correct=False
    [Int] topic=11 year=1997 intruder=similar ... detected=year correct=False
    [Int] topic=11 year=1998 intruder=programming ... detected=year correct=False
    [Int] topic=11 year=1999 intruder=code ... detected=error correct=False
    [Int] topic=11 year=2000 intruder=state ... detected=year correct=False
    [Int] topic=11 year=2001 intruder=experimental ... detected=year: correct=False
    [Int] topic=11 year=2002 intruder=computation ... detected=year correct=False
    [Int] topic=11 year=2003 intruder=variable ... detected=year correct=False
    [Int] topic=11 year=2004 intruder=corpus ... detected=corpus correct=True
    [Int] topic=11 year=2005 intruder=channel ... detected=channel correct=True
    [Int] topic=11 year=2006 intruder=convex ... detected=year correct=False
    [Int] topic=11 year=2007 intruder=prior ... detected=user correct=False
    [Int] topic=11 year=2008 intruder=words ... detected=words correct=True
    [Int] topic=11 year=2009 intruder=document ... detected=year correct=False
    [Int] topic=11 year=2010 intruder=research ... detected=year correct=False
    [Int] topic=11 year=2011 intruder=vector ... detected=year correct=False
    [Int] topic=11 year=2012 intruder=estimation ... detected=year correct=False
    [Int] topic=11 year=2013 intruder=machine ... detected=year correct=False
    [Int] topic=11 year=2014 intruder=based ... detected=year correct=False
    [Int] topic=11 year=2015 intruder=function ... detected=year correct=False
    [Int] topic=11 year=2016 intruder=approximate ... detected=approximate correct=True
    [Int] topic=11 year=2017 intruder=ﬁxed ... detected=year correct=False
    [Int] topic=11 year=2018 intruder=classiﬁer ... detected=year correct=False
    [Int] topic=11 year=2019 intruder=error ... detected=year correct=False
    [Int] topic=12 year=1987 intruder=time ... detected=motor correct=False
    [Int] topic=12 year=1988 intruder=vision ... detected=vision correct=True
    [Int] topic=12 year=1989 intruder=language ... detected=language correct=True
    [Int] topic=12 year=1990 intruder=systems ... detected=world correct=False
    [Int] topic=12 year=1991 intruder=theory ... detected=sutton correct=False
    [Int] topic=12 year=1992 intruder=linear ... detected=year: correct=False
    [Int] topic=12 year=1993 intruder=input ... detected=year: correct=False
    [Int] topic=12 year=1994 intruder=neural ... detected=neural correct=True
    [Int] topic=12 year=1995 intruder=position ... detected=moore correct=False
    [Int] topic=12 year=1996 intruder=work ... detected=game correct=False
    [Int] topic=12 year=1997 intruder=example ... detected=year: correct=False
    [Int] topic=12 year=1998 intruder=generated ... detected=generated correct=True
    [Int] topic=12 year=1999 intruder=field ... detected=user correct=False
    [Int] topic=12 year=2000 intruder=kernels ... detected=kernels correct=True
    [Int] topic=12 year=2001 intruder=kernels ... detected=year correct=False
    [Int] topic=12 year=2002 intruder=computation ... detected=year correct=False
    [Int] topic=12 year=2003 intruder=model ... detected=time correct=False
    [Int] topic=12 year=2004 intruder=graph ... detected=year correct=False
    [Int] topic=12 year=2005 intruder=group ... detected=game correct=False
    [Int] topic=12 year=2006 intruder=method ... detected=year correct=False
    [Int] topic=12 year=2007 intruder=data ... detected=year correct=False
    [Int] topic=12 year=2008 intruder=upper ... detected=upper correct=True
    [Int] topic=12 year=2009 intruder=point ... detected=game correct=False
    [Int] topic=12 year=2010 intruder=predictions ... detected=year correct=False
    [Int] topic=12 year=2011 intruder=representations ... detected=representations correct=True
    [Int] topic=12 year=2012 intruder=information ... detected=information correct=True
    [Int] topic=12 year=2013 intruder=model ... detected=model correct=True
    [Int] topic=12 year=2014 intruder=context ... detected=year correct=False
    [Int] topic=12 year=2015 intruder=convergence ... detected=year correct=False
    [Int] topic=12 year=2016 intruder=vectors ... detected=search correct=False
    [Int] topic=12 year=2017 intruder=constraints ... detected=year correct=False
    [Int] topic=12 year=2018 intruder=perturbations ... detected=game correct=False
    [Int] topic=12 year=2019 intruder=solution ... detected=year correct=False
    [Int] topic=13 year=1987 intruder=initial ... detected=year correct=False
    [Int] topic=13 year=1988 intruder=analog ... detected=year: correct=False
    [Int] topic=13 year=1989 intruder=space ... detected=self correct=False
    [Int] topic=13 year=1990 intruder=output ... detected=self correct=False
    [Int] topic=13 year=1991 intruder=inputs ... detected=year: correct=False
    [Int] topic=13 year=1992 intruder=vectors ... detected=year: correct=False
    [Int] topic=13 year=1993 intruder=probability ... detected=year: correct=False
    [Int] topic=13 year=1994 intruder=hand ... detected=cells correct=False
    [Int] topic=13 year=1995 intruder=represented ... detected=year: correct=False
    [Int] topic=13 year=1996 intruder=neural ... detected=year: correct=False
    [Int] topic=13 year=1997 intruder=convergence ... detected=year: correct=False
    [Int] topic=13 year=1998 intruder=coding ... detected=cells correct=False
    [Int] topic=13 year=1999 intruder=density ... detected=cells correct=False
    [Int] topic=13 year=2000 intruder=values ... detected=values correct=True
    [Int] topic=13 year=2001 intruder=equilibrium ... detected=year: correct=False
    [Int] topic=13 year=2002 intruder=following ... detected=following correct=True
    [Int] topic=13 year=2003 intruder=agent ... detected=year: correct=False
    [Int] topic=13 year=2004 intruder=test ... detected=attention correct=False
    [Int] topic=13 year=2005 intruder=following ... detected=following correct=True
    [Int] topic=13 year=2006 intruder=random ... detected=random correct=True
    [Int] topic=13 year=2007 intruder=equivalent ... detected=year: correct=False
    [Int] topic=13 year=2008 intruder=label ... detected=year correct=False
    [Int] topic=13 year=2009 intruder=actions ... detected=year correct=False
    [Int] topic=13 year=2010 intruder=statistical ... detected=year correct=False
    [Int] topic=13 year=2011 intruder=classiﬁcation ... detected=year correct=False
    [Int] topic=13 year=2012 intruder=labeled ... detected=year correct=False
    [Int] topic=13 year=2013 intruder=rank ... detected=rank correct=True
    [Int] topic=13 year=2014 intruder=single ... detected=diversity correct=False
    [Int] topic=13 year=2015 intruder=negative ... detected=year correct=False
    [Int] topic=13 year=2016 intruder=learning ... detected=bound correct=False
    [Int] topic=13 year=2017 intruder=function ... detected=year correct=False
    [Int] topic=13 year=2018 intruder=reasoning ... detected=year correct=False
    [Int] topic=13 year=2019 intruder=video ... detected=video correct=True
    [Int] topic=14 year=1987 intruder=local ... detected=local correct=True
    [Int] topic=14 year=1988 intruder=energy ... detected=energy correct=True
    [Int] topic=14 year=1989 intruder=able ... detected=able correct=True
    [Int] topic=14 year=1990 intruder=barto ... detected=barto correct=True
    [Int] topic=14 year=1991 intruder=time ... detected=time correct=True
    [Int] topic=14 year=1992 intruder=stage ... detected=stage correct=True
    [Int] topic=14 year=1993 intruder=component ... detected=year correct=False
    [Int] topic=14 year=1994 intruder=vector ... detected=year correct=False
    [Int] topic=14 year=1995 intruder=neural ... detected=units correct=False
    [Int] topic=14 year=1996 intruder=robot ... detected=robot correct=True
    [Int] topic=14 year=1997 intruder=energy ... detected=year correct=False
    [Int] topic=14 year=1998 intruder=neural ... detected=units correct=False
    [Int] topic=14 year=1999 intruder=size ... detected=year correct=False
    [Int] topic=14 year=2000 intruder=user ... detected=units correct=False
    [Int] topic=14 year=2001 intruder=algorithm ... detected=year correct=False
    [Int] topic=14 year=2002 intruder=figure ... detected=figure correct=True
    [Int] topic=14 year=2003 intruder=compression ... detected=year: correct=False
    [Int] topic=14 year=2004 intruder=search ... detected=year correct=False
    [Int] topic=14 year=2005 intruder=component ... detected=year correct=False
    [Int] topic=14 year=2006 intruder=reward ... detected=year correct=False
    [Int] topic=14 year=2007 intruder=method ... detected=year correct=False
    [Int] topic=14 year=2008 intruder=predictions ... detected=year correct=False
    [Int] topic=14 year=2009 intruder=different ... detected=year correct=False
    [Int] topic=14 year=2010 intruder=setting ... detected=year correct=False
    [Int] topic=14 year=2011 intruder=data ... detected=year correct=False
    [Int] topic=14 year=2012 intruder=subspace ... detected=year correct=False
    [Int] topic=14 year=2013 intruder=predictions ... detected=year correct=False
    [Int] topic=14 year=2014 intruder=matrices ... detected=matrices correct=True
    [Int] topic=14 year=2015 intruder=problem ... detected=year correct=False
    [Int] topic=14 year=2016 intruder=network ... detected=pages correct=False
    [Int] topic=14 year=2017 intruder=sampling ... detected=conference correct=False
    [Int] topic=14 year=2018 intruder=performance ... detected=year correct=False
    [Int] topic=14 year=2019 intruder=relu ... detected=year correct=False
    [Int] topic=15 year=1987 intruder=network ... detected=year: correct=False
    [Int] topic=15 year=1988 intruder=regions ... detected=freeman correct=False
    [Int] topic=15 year=1989 intruder=graph ... detected=year: correct=False
    [Int] topic=15 year=1990 intruder=description ... detected=normal correct=False
    [Int] topic=15 year=1991 intruder=morgan ... detected=morgan correct=True
    [Int] topic=15 year=1992 intruder=modeling ... detected=filter correct=False
    [Int] topic=15 year=1993 intruder=cells ... detected=cells correct=True
    [Int] topic=15 year=1994 intruder=policies ... detected=policies correct=True
    [Int] topic=15 year=1995 intruder=agent ... detected=agent correct=True
    [Int] topic=15 year=1996 intruder=point ... detected=speech correct=False
    [Int] topic=15 year=1997 intruder=performance ... detected=speech correct=False
    [Int] topic=15 year=1998 intruder=principal ... detected=year: correct=False
    [Int] topic=15 year=1999 intruder=gradient ... detected=year. correct=False
    [Int] topic=15 year=2000 intruder=cells ... detected=cells correct=True
    [Int] topic=15 year=2001 intruder=example ... detected=example correct=True
    [Int] topic=15 year=2002 intruder=advances ... detected=year: correct=False
    [Int] topic=15 year=2003 intruder=respect ... detected=year correct=False
    [Int] topic=15 year=2004 intruder=sequence ... detected=year: correct=False
    [Int] topic=15 year=2005 intruder=channel ... detected=motion correct=False
    [Int] topic=15 year=2006 intruder=synaptic ... detected=motion correct=False
    [Int] topic=15 year=2007 intruder=independent ... detected=independent correct=True
    [Int] topic=15 year=2008 intruder=samples ... detected=year: correct=False
    [Int] topic=15 year=2009 intruder=loss ... detected=year correct=False
    [Int] topic=15 year=2010 intruder=structured ... detected=ieee correct=False
    [Int] topic=15 year=2011 intruder=method ... detected=level correct=False
    [Int] topic=15 year=2012 intruder=parameters ... detected=year correct=False
    [Int] topic=15 year=2013 intruder=features ... detected=features correct=True
    [Int] topic=15 year=2014 intruder=approach ... detected=approach correct=True
    [Int] topic=15 year=2015 intruder=objective ... detected=year correct=False
